ID DEPATAMENTO;DEPARTAMENTO;ID MUNICIPIO;MUNICIPIO;ID LOCALIDAD;LOCALIDAD;AÑO SERVICIO;MES SERVICIO;ENERGÍA ACTIVA;ENERGÍA REACTIVA;POTENCIA MÁXIMA;DÍA DE DEMANDA MÁXIMA;FECHA DE DEMANDA MÁXIMA;PROMEDIO DIARIO EN HORAS
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753033;VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2023;12;23077;9987;7302;Viernes;12/01/2023 06:15:00 PM;1451
19;CAUCA;19318;GUAPI;19318008;LIMONES (GUAPI - CAUCA);2023;12;9215;4133;4152;Domingo;12/24/2023 08:00:00 PM;939
19;CAUCA;19318;GUAPI;19318013;SAN ANTONIO DE GUAJUI (GUAPI - CAUCA);2023;12;11779;6664;5249;Martes;12/05/2023 07:30:00 PM;91
19;CAUCA;19418;LÓPEZ DE MICAY;19418038;ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA);2023;12;1893;734;2675;Viernes;12/22/2023 08:15:00 PM;539
19;CAUCA;19418;LÓPEZ DE MICAY;19418009;NOANAMITO (LÓPEZ DE MICAY - CAUCA);2023;12;8189;2923;32;Viernes;12/01/2023 07:00:00 PM;1033
19;CAUCA;19418;LÓPEZ DE MICAY;19418011;RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA);2023;12;4688;1672;2701;Martes;12/26/2023 08:00:00 PM;708
19;CAUCA;19418;LÓPEZ DE MICAY;19418012;SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA);2023;12;1074;264;4234;Viernes;12/22/2023 07:30:00 PM;125
19;CAUCA;19418;LÓPEZ DE MICAY;19418015;SAN ISIDRO (LÓPEZ DE MICAY - CAUCA);2023;12;336;185;662;Lunes;12/04/2023 06:30:00 PM;211
19;CAUCA;19418;LÓPEZ DE MICAY;19418019;ZARAGOZA (LÓPEZ DE MICAY - CAUCA);2023;12;6482;2266;6061;Sábado;12/09/2023 07:00:00 PM;517
19;CAUCA;19809;TIMBIQUÍ;19809014;CHACON (TIMBIQUÍ - CAUCA);2023;12;4330;1276;2534;Sábado;12/02/2023 06:45:00 PM;711
19;CAUCA;19809;TIMBIQUÍ;19809010;COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA);2023;12;4824;1952;4051;Sábado;12/30/2023 06:30:00 AM;668
19;CAUCA;19809;TIMBIQUÍ;19809003;COTEJE (TIMBIQUÍ - CAUCA);2023;12;6198;4496;304;Viernes;12/15/2023 08:15:00 PM;811
19;CAUCA;19809;TIMBIQUÍ;19809026;LOS BRAZOS (TIMBIQUÍ - CAUCA);2023;12;7459;3409;3691;Sábado;12/16/2023 07:45:00 PM;756
19;CAUCA;19809;TIMBIQUÍ;19809023;PUERTO SAIJA (TIMBIQUÍ - CAUCA);2023;12;27403;9243;18286;Domingo;12/24/2023 08:30:00 PM;615
19;CAUCA;19809;TIMBIQUÍ;19809007;SAN JOSE (TIMBIQUÍ - CAUCA);2023;12;7195;4792;3854;Viernes;12/15/2023 06:45:00 PM;3854
19;CAUCA;19809;TIMBIQUÍ;19809009;SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA);2023;12;3561;1060;203;Sábado;12/02/2023 07:15:00 PM;757
27;CHOCÓ;27006;ACANDÍ;27006000;ACANDÍ (ACANDÍ - CHOCÓ);2023;12;763985;225386;155901;Martes;12/12/2023 09:30:00 PM;1933
27;CHOCÓ;27006;ACANDÍ;27006007;SAN FRANCISCO (ACANDÍ - CHOCÓ);2023;12;17019;7527;8578;Domingo;12/31/2023 07:00:00 PM;845
27;CHOCÓ;27025;ALTO BAUDO;27025000;CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ);2023;12;52554;19319;11563;Miércoles;12/27/2023 12:00:00 PM;2359
27;CHOCÓ;27075;BAHÍA SOLANO;27075000;CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ);2023;12;796221;251852;157168;Viernes;12/22/2023 10:00:00 AM;2344
27;CHOCÓ;27075;BAHÍA SOLANO;27075001;CUPICA (BAHÍA SOLANO - CHOCÓ);2023;12;74835;25296;15763;Martes;12/05/2023 07:15:00 PM;2353
27;CHOCÓ;27075;BAHÍA SOLANO;27075002;EL VALLE (BAHÍA SOLANO - CHOCÓ);2023;12;192179;70932;36221;Viernes;12/22/2023 07:15:00 PM;2354
27;CHOCÓ;27077;BAJO BAUDÓ;27077008;ORPUA (BAJO BAUDÓ - CHOCÓ);2023;12;1117;325;635;Viernes;12/15/2023 06:00:00 PM;902
27;CHOCÓ;27077;BAJO BAUDÓ;27077000;PIZARRO (BAJO BAUDÓ - CHOCÓ);2023;12;235973;100121;47309;Domingo;12/10/2023 06:30:00 PM;203
27;CHOCÓ;27077;BAJO BAUDÓ;27077016;SIVIRU (BAJO BAUDÓ - CHOCÓ);2023;12;8992;3330;4296;Domingo;12/31/2023 07:30:00 PM;942
27;CHOCÓ;27077;BAJO BAUDÓ;27077019;VIRUDO (BAJO BAUDÓ - CHOCÓ);2023;12;7127;3144;3073;Miércoles;12/27/2023 09:00:00 PM;945
27;CHOCÓ;27099;BOJAYÁ;27099005;NAPIPI (BOJAYÁ - CHOCÓ);2023;12;11590;3853;672;Domingo;12/24/2023 01:00:00 PM;734
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250023;PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ);2023;12;6850;2152;1829;Sábado;12/02/2023 07:15:00 PM;2223
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250913;SAN BERNARDO BURUJON (EL LITORAL DEL SAN JUAN - CHOCÓ);2023;12;2722;1946;1136;Jueves;12/28/2023 07:15:00 PM;18
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250000;SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ);2023;12;79851;40738;21239;Lunes;12/04/2023 12:30:00 PM;1535
27;CHOCÓ;27361;ISTMINA;27361023;POTEDÓ (ISTMINA - CHOCÓ);2023;12;4772;3002;1201;Sábado;12/09/2023 07:15:00 PM;1912
27;CHOCÓ;27361;ISTMINA;27361048;UNION CHOCO (ISTMINA - CHOCÓ);2023;12;2235;838;111;Miércoles;12/06/2023 01:30:00 PM;1824
27;CHOCÓ;27372;JURADO;27372000;JURADO (JURADO - CHOCÓ);2023;12;192805;64716;35392;Martes;12/05/2023 07:30:00 PM;2357
27;CHOCÓ;27425;MEDIO ATRATO;27425000;BETE (MEDIO ATRATO - CHOCÓ);2023;12;14940;8810;56;Martes;12/05/2023 11:45:00 AM;1236
27;CHOCÓ;27425;MEDIO ATRATO;27425008;SAN ROQUE (MEDIO ATRATO - CHOCÓ);2023;12;0;0;0;Viernes;12/01/2023 12:00:00 AM;0
27;CHOCÓ;27450;MEDIO SAN JUAN;27450019;UNIÓN WAUNAÁN (MEDIO SAN JUAN - CHOCÓ);2023;12;6284;1378;1821;Martes;12/26/2023 07:15:00 PM;2053
27;CHOCÓ;27491;NOVITA;27491004;JUNTAS DE TAMANA (NOVITA - CHOCÓ);2023;12;3855;1540;1061;Viernes;12/22/2023 06:45:00 PM;1928
27;CHOCÓ;27495;NUQUÍ;27495011;COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ);2023;12;685;319;595;Sábado;12/09/2023 08:45:00 PM;519
27;CHOCÓ;27001;QUIBDÓ;27001029;TAGACHI (QUIBDÓ - CHOCÓ);2023;12;6427;2574;4661;Sábado;12/30/2023 07:30:00 PM;554
27;CHOCÓ;27615;RIOSUCIO;27615011;SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ);2023;12;1293;501;459;Lunes;12/25/2023 06:45:00 PM;1137
27;CHOCÓ;27800;UNGUÍA;27800001;BALBOA (UNGUÍA - CHOCÓ);2023;12;13889;5314;8314;Domingo;12/24/2023 07:45:00 PM;649
27;CHOCÓ;27800;UNGUÍA;27800005;TITUMATE (UNGUÍA - CHOCÓ);2023;12;16144;3851;8501;Viernes;12/31/2023 08:00:00 PM;811
27;CHOCÓ;27800;UNGUÍA;27800000;UNGUÍA (UNGUÍA - CHOCÓ);2023;12;471749;154056;96782;Miércoles;12/13/2023 07:00:00 PM;2139
94;GUAINÍA;94343;BARRANCO MINAS;94343000;BARRANCO MINAS (BARRANCO MINAS - GUAINÍA);2023;12;86025;24132;22115;Jueves;12/07/2023 09:00:00 AM;1645
94;GUAINÍA;94001;INÍRIDA;94001000;INÍRIDA (INÍRIDA - GUAINÍA);2023;12;2355100;701469;424512;Jueves;12/21/2023 05:45:00 PM;24
94;GUAINÍA;94001;INÍRIDA;94001966;LAGUNA COLORADA ALTA (INÍRIDA - GUAINÍA);2023;12;8604;226;2438;Lunes;12/04/2023 06:30:00 PM;164
95;GUAVIARE;95200;MIRAFLORES;95200000;MIRAFLORES (MIRAFLORES - GUAVIARE);2023;12;89286;28790;2222;Jueves;12/21/2023 06:15:00 PM;1819
44;LA GUAJIRA;44847;URIBIA;44847003;CABO DE LA VELA (URIBIA - LA GUAJIRA);2023;12;64933;3166;15215;Miércoles;12/27/2023 08:00:00 PM;225
47;MAGDALENA;47189;CIÉNAGA;47189018;PALMOR (CIÉNAGA - MAGDALENA);2023;12;113035;45923;20704;Sábado;12/16/2023 06:30:00 PM;2344
50;META;50325;MAPIRIPAN;50325000;MAPIRIPAN (MAPIRIPAN - META);2023;12;189964;65139;35508;Jueves;12/21/2023 06:15:00 PM;2355
52;NARIÑO;52250;EL CHARCO;52250016;ALTERON - URIBE URIBE (EL CHARCO - NARIÑO);2023;12;0;0;0;Viernes;12/01/2023 12:00:00 AM;0
52;NARIÑO;52250;EL CHARCO;52250023;BAZAN (EL CHARCO - NARIÑO);2023;12;4888;2238;912;Domingo;12/03/2023 08:15:00 PM;215
52;NARIÑO;52250;EL CHARCO;52250003;BOLIVAR - SAN PEDRO (EL CHARCO - NARIÑO);2023;12;522;485;2435;Sábado;12/23/2023 09:00:00 PM;57
52;NARIÑO;52250;EL CHARCO;52250022;EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO);2023;12;7301;3195;3058;Viernes;12/22/2023 03:45:00 PM;907
52;NARIÑO;52250;EL CHARCO;52250005;LAS MERCEDES (EL CHARCO - NARIÑO);2023;12;1397;617;973;Miércoles;12/20/2023 08:00:00 PM;611
52;NARIÑO;52250;EL CHARCO;52250007;SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO);2023;12;11398;2932;64;Sábado;12/09/2023 07:00:00 PM;802
52;NARIÑO;52390;LA TOLA;52390013;AMARALES (LA TOLA - NARIÑO);2023;12;10799;2676;4899;Domingo;12/24/2023 07:15:00 PM;1004
52;NARIÑO;52390;LA TOLA;52390003;LA VIGIA DE LA MAR (LA TOLA - NARIÑO);2023;12;7303;2440;3876;Martes;12/05/2023 11:30:00 AM;92
52;NARIÑO;52390;LA TOLA;52390009;MULATOS (LA TOLA - NARIÑO);2023;12;4458;2902;2838;Miércoles;12/20/2023 06:00:00 PM;754
52;NARIÑO;52490;OLAYA HERRERA;52490913;BOCA DE PRIETA (OLAYA HERRERA - NARIÑO);2023;12;2999;902;1459;Miércoles;12/20/2023 06:00:00 PM;74
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835055;BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO);2023;12;8920;3167;528;Sábado;12/16/2023 07:00:00 PM;723
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835217;SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO);2023;12;21091;8106;1056;Martes;12/26/2023 07:15:00 PM;846
52;NARIÑO;52696;SANTA BÁRBARA;52696014;LA ENSENADA (SANTA BÁRBARA - NARIÑO);2023;12;3894;4487;2208;Lunes;12/18/2023 05:45:00 PM;65
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109957;HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA);2023;12;6089;1628;2871;Viernes;12/22/2023 10:45:00 AM;1116
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109028;PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA);2023;12;96818;36328;21349;Viernes;12/01/2023 07:30:00 PM;2149
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109032;SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA);2023;12;6578;3292;3318;Sábado;12/23/2023 12:30:00 PM;809
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109034;SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA);2023;12;1111;343;1118;Domingo;12/31/2023 08:15:00 PM;44
97;VAUPÉS;97161;CARURÚ;97161000;CARURÚ (CARURÚ - VAUPÉS);2023;12;22348;7080;9161;Lunes;12/04/2023 06:15:00 PM;1039
97;VAUPÉS;97001;MITÚ;97001000;MITÚ (MITÚ - VAUPÉS);2023;12;1465714;373389;306994;Miércoles;12/20/2023 12:00:00 PM;2354
97;VAUPÉS;97666;TARAIRA;97666000;TARAIRA (TARAIRA - VAUPÉS);2023;12;34421;10138;12302;Viernes;12/01/2023 01:15:00 PM;112
99;VICHADA;99001;PUERTO CARREÑO;99001000;PUERTO CARREÑO (PUERTO CARREÑO - VICHADA);2023;12;2874441;848376;511104;Miércoles;12/20/2023 02:30:00 PM;2357
91;AMAZONAS;91001;LETICIA;91001000;LETICIA (LETICIA - AMAZONAS);2023;12;4078624;1067413;828179;Miércoles;12/20/2023 03:15:00 PM;24
91;AMAZONAS;91798;TARAPACA (ANM);91798000;TARAPACA (TARAPACA (ANM) - AMAZONAS);2023;11;27058;12193;10343;Jueves;11/02/2023 02:45:00 PM;101
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873013;LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA);2023;11;4113;1393;2783;Lunes;11/27/2023 05:15:00 PM;1933
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873002;VEGAEZ (VIGÍA DEL FUERTE - ANTIOQUIA);2023;11;3347;853;696;Martes;11/28/2023 09:15:00 PM;335
88;ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA;88564;PROVIDENCIA;88564000;PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA );2023;11;1193279;253729;209858;Viernes;11/10/2023 11:00:00 PM;2359
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001007;ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR);2023;11;65704;31174;24202;Domingo;11/12/2023 02:00:00 AM;115
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001037;ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR);2023;11;6626;2557;2746;Martes;11/28/2023 11:00:00 PM;1133
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001017;SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR);2023;11;448;133;4035;Sábado;11/11/2023 10:45:00 PM;31
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150001;REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2023;11;18814;7987;9918;Sábado;11/11/2023 06:15:00 PM;801
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150002;SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2023;11;4326;2041;4124;Jueves;11/09/2023 06:15:00 PM;423
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753002;GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2023;11;12538;5007;3684;Viernes;11/17/2023 06:30:00 PM;1716
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753009;PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2023;11;0;0;0;Miércoles;11/01/2023 12:00:00 AM;0
19;CAUCA;19318;GUAPI;19318008;LIMONES (GUAPI - CAUCA);2023;11;8474;3841;638;Domingo;11/19/2023 06:00:00 PM;859
19;CAUCA;19318;GUAPI;19318013;SAN ANTONIO DE GUAJUI (GUAPI - CAUCA);2023;11;7662;4213;5271;Miércoles;11/08/2023 07:15:00 PM;558
19;CAUCA;19418;LÓPEZ DE MICAY;19418038;ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA);2023;11;3076;1482;2819;Lunes;11/13/2023 07:30:00 PM;454
19;CAUCA;19418;LÓPEZ DE MICAY;19418009;NOANAMITO (LÓPEZ DE MICAY - CAUCA);2023;11;6616;2445;36;Domingo;11/19/2023 08:00:00 PM;841
19;CAUCA;19418;LÓPEZ DE MICAY;19418011;RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA);2023;11;2213;801;2803;Sábado;11/11/2023 07:00:00 PM;319
19;CAUCA;19418;LÓPEZ DE MICAY;19418012;SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA);2023;11;4393;1125;4848;Miércoles;11/22/2023 07:00:00 PM;41
19;CAUCA;19418;LÓPEZ DE MICAY;19418015;SAN ISIDRO (LÓPEZ DE MICAY - CAUCA);2023;11;976;561;752;Jueves;11/02/2023 06:15:00 PM;542
19;CAUCA;19418;LÓPEZ DE MICAY;19418019;ZARAGOZA (LÓPEZ DE MICAY - CAUCA);2023;11;10757;3840;4752;Jueves;11/02/2023 10:15:00 AM;91
19;CAUCA;19809;TIMBIQUÍ;19809014;CHACON (TIMBIQUÍ - CAUCA);2023;11;3756;1053;2496;Sábado;11/25/2023 07:30:00 PM;622
19;CAUCA;19809;TIMBIQUÍ;19809010;COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA);2023;11;5170;2038;2915;Lunes;11/13/2023 06:45:00 AM;723
19;CAUCA;19809;TIMBIQUÍ;19809003;COTEJE (TIMBIQUÍ - CAUCA);2023;11;5854;4181;3036;Martes;11/07/2023 07:45:00 PM;739
19;CAUCA;19809;TIMBIQUÍ;19809026;LOS BRAZOS (TIMBIQUÍ - CAUCA);2023;11;5402;2500;402;Viernes;11/17/2023 06:45:00 PM;555
19;CAUCA;19809;TIMBIQUÍ;19809023;PUERTO SAIJA (TIMBIQUÍ - CAUCA);2023;11;34122;11594;17494;Miércoles;11/01/2023 06:15:00 PM;746
19;CAUCA;19809;TIMBIQUÍ;19809007;SAN JOSE (TIMBIQUÍ - CAUCA);2023;11;5485;3821;3545;Sábado;11/18/2023 07:45:00 PM;615
19;CAUCA;19809;TIMBIQUÍ;19809009;SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA);2023;11;2240;649;2117;Viernes;11/24/2023 07:30:00 PM;425
27;CHOCÓ;27006;ACANDÍ;27006000;ACANDÍ (ACANDÍ - CHOCÓ);2023;11;702876;211893;158576;Jueves;11/09/2023 09:15:00 PM;1913
27;CHOCÓ;27006;ACANDÍ;27006007;SAN FRANCISCO (ACANDÍ - CHOCÓ);2023;11;12717;5851;7733;Lunes;11/27/2023 07:00:00 PM;711
27;CHOCÓ;27025;ALTO BAUDO;27025000;CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ);2023;11;52084;18344;11994;Lunes;11/06/2023 12:15:00 PM;24
27;CHOCÓ;27075;BAHÍA SOLANO;27075000;CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ);2023;11;541813;224723;119636;Sábado;11/11/2023 05:45:00 PM;2215
27;CHOCÓ;27075;BAHÍA SOLANO;27075001;CUPICA (BAHÍA SOLANO - CHOCÓ);2023;11;67004;22980;16411;Martes;11/14/2023 07:15:00 PM;2348
27;CHOCÓ;27075;BAHÍA SOLANO;27075002;EL VALLE (BAHÍA SOLANO - CHOCÓ);2023;11;178852;67562;34901;Sábado;11/04/2023 06:45:00 PM;2352
27;CHOCÓ;27077;BAJO BAUDÓ;27077008;ORPUA (BAJO BAUDÓ - CHOCÓ);2023;11;1020;486;676;Lunes;11/27/2023 06:45:00 PM;824
27;CHOCÓ;27077;BAJO BAUDÓ;27077000;PIZARRO (BAJO BAUDÓ - CHOCÓ);2023;11;217027;91761;47731;Viernes;11/10/2023 07:00:00 PM;2129
27;CHOCÓ;27077;BAJO BAUDÓ;27077016;SIVIRU (BAJO BAUDÓ - CHOCÓ);2023;11;8376;3068;4526;Jueves;11/09/2023 06:30:00 PM;928
27;CHOCÓ;27099;BOJAYÁ;27099005;NAPIPI (BOJAYÁ - CHOCÓ);2023;11;12335;4182;608;Miércoles;11/01/2023 06:45:00 PM;81
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250000;SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ);2023;11;86797;46316;21912;Viernes;11/03/2023 12:15:00 PM;1752
27;CHOCÓ;27372;JURADO;27372000;JURADO (JURADO - CHOCÓ);2023;11;172225;61251;35168;Martes;11/28/2023 06:45:00 PM;2303
27;CHOCÓ;27425;MEDIO ATRATO;27425000;BETE (MEDIO ATRATO - CHOCÓ);2023;11;14381;8997;52;Miércoles;11/01/2023 10:30:00 AM;1216
27;CHOCÓ;27425;MEDIO ATRATO;27425008;SAN ROQUE (MEDIO ATRATO - CHOCÓ);2023;11;264;110;1752;Jueves;11/02/2023 06:45:00 PM;39
27;CHOCÓ;27495;NUQUÍ;27495011;COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ);2023;11;940;429;607;Martes;11/14/2023 06:00:00 PM;755
27;CHOCÓ;27001;QUIBDÓ;27001029;TAGACHI (QUIBDÓ - CHOCÓ);2023;11;4894;1950;4745;Domingo;11/26/2023 07:30:00 PM;441
27;CHOCÓ;27800;UNGUÍA;27800001;BALBOA (UNGUÍA - CHOCÓ);2023;11;24207;9073;9561;Viernes;11/10/2023 07:30:00 PM;1054
27;CHOCÓ;27800;UNGUÍA;27800005;TITUMATE (UNGUÍA - CHOCÓ);2023;11;15589;3690;9302;Sábado;11/04/2023 08:15:00 PM;747
27;CHOCÓ;27800;UNGUÍA;27800000;UNGUÍA (UNGUÍA - CHOCÓ);2023;11;433260;142208;116213;Jueves;11/09/2023 06:30:00 PM;2051
94;GUAINÍA;94343;BARRANCO MINAS;94343000;BARRANCO MINAS (BARRANCO MINAS - GUAINÍA);2023;11;82494;23342;21716;Miércoles;11/22/2023 06:15:00 PM;1618
94;GUAINÍA;94001;INÍRIDA;94001000;INÍRIDA (INÍRIDA - GUAINÍA);2023;11;2281426;672727;444048;Lunes;11/20/2023 03:00:00 PM;24
95;GUAVIARE;95200;MIRAFLORES;95200000;MIRAFLORES (MIRAFLORES - GUAVIARE);2023;11;87077;27213;21692;Sábado;11/18/2023 06:00:00 PM;1755
47;MAGDALENA;47189;CIÉNAGA;47189018;PALMOR (CIÉNAGA - MAGDALENA);2023;11;108300;47181;21274;Sábado;11/11/2023 06:15:00 PM;2302
50;META;50325;MAPIRIPAN;50325000;MAPIRIPAN (MAPIRIPAN - META);2023;11;187623;65602;37884;Miércoles;11/22/2023 06:00:00 PM;2359
52;NARIÑO;52250;EL CHARCO;52250016;ALTERON - URIBE URIBE (EL CHARCO - NARIÑO);2023;11;190;116;876;Miércoles;11/01/2023 06:30:00 PM;58
52;NARIÑO;52250;EL CHARCO;52250023;BAZAN (EL CHARCO - NARIÑO);2023;11;11082;4658;1008;Miércoles;11/01/2023 06:30:00 PM;436
52;NARIÑO;52250;EL CHARCO;52250003;BOLIVAR - SAN PEDRO (EL CHARCO - NARIÑO);2023;11;1364;1346;2445;Jueves;11/02/2023 07:45:00 PM;33
52;NARIÑO;52250;EL CHARCO;52250022;EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO);2023;11;5848;2600;3007;Lunes;11/20/2023 07:00:00 PM;741
52;NARIÑO;52250;EL CHARCO;52250005;LAS MERCEDES (EL CHARCO - NARIÑO);2023;11;1312;532;934;Martes;11/28/2023 07:00:00 PM;608
52;NARIÑO;52250;EL CHARCO;52250007;SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO);2023;11;9098;2412;64;Miércoles;11/29/2023 06:45:00 PM;639
52;NARIÑO;52520;FRANCISCO PIZARRO;52520013;SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO);2023;11;8320;3540;399;Jueves;11/09/2023 04:00:00 PM;1046
52;NARIÑO;52390;LA TOLA;52390013;AMARALES (LA TOLA - NARIÑO);2023;11;9367;2482;479;Miércoles;11/01/2023 07:00:00 PM;913
52;NARIÑO;52390;LA TOLA;52390003;LA VIGIA DE LA MAR (LA TOLA - NARIÑO);2023;11;7620;2512;4032;Martes;11/28/2023 11:45:00 AM;1026
52;NARIÑO;52390;LA TOLA;52390009;MULATOS (LA TOLA - NARIÑO);2023;11;4232;3311;2982;Jueves;11/02/2023 03:15:00 PM;743
52;NARIÑO;52490;OLAYA HERRERA;52490913;BOCA DE PRIETA (OLAYA HERRERA - NARIÑO);2023;11;2976;777;1675;Domingo;11/26/2023 08:15:00 PM;754
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835055;BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO);2023;11;6741;2487;576;Sábado;11/18/2023 07:00:00 PM;53
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835217;SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO);2023;11;17238;6393;1216;Jueves;11/16/2023 07:15:00 PM;638
52;NARIÑO;52696;SANTA BÁRBARA;52696014;LA ENSENADA (SANTA BÁRBARA - NARIÑO);2023;11;3302;3764;2218;Jueves;11/30/2023 07:15:00 PM;553
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109028;PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA);2023;11;91399;35244;22405;Miércoles;11/15/2023 07:45:00 PM;2002
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109032;SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA);2023;11;6585;2190;3462;Sábado;11/11/2023 12:00:00 PM;815
97;VAUPÉS;97161;CARURÚ;97161000;CARURÚ (CARURÚ - VAUPÉS);2023;11;25424;8828;10472;Miércoles;11/08/2023 04:30:00 PM;1054
97;VAUPÉS;97001;MITÚ;97001000;MITÚ (MITÚ - VAUPÉS);2023;11;1521725;394293;31745;Miércoles;11/01/2023 12:00:00 PM;24
97;VAUPÉS;97666;TARAIRA;97666000;TARAIRA (TARAIRA - VAUPÉS);2023;11;34057;10156;13983;Martes;11/14/2023 12:30:00 PM;105
99;VICHADA;99001;PUERTO CARREÑO;99001000;PUERTO CARREÑO (PUERTO CARREÑO - VICHADA);2023;11;2213972;667830;515152;Miércoles;11/01/2023 01:45:00 PM;2359
91;AMAZONAS;91001;LETICIA;91001000;LETICIA (LETICIA - AMAZONAS);2023;11;4207398;1099716;828653;Viernes;11/17/2023 03:15:00 PM;24
19;CAUCA;19418;LÓPEZ DE MICAY;19418012;SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA);2023;10;5157;1442;4752;Viernes;10/13/2023 07:00:00 PM;423
19;CAUCA;19418;LÓPEZ DE MICAY;19418015;SAN ISIDRO (LÓPEZ DE MICAY - CAUCA);2023;10;963;543;79;Sábado;10/07/2023 07:15:00 PM;459
19;CAUCA;19418;LÓPEZ DE MICAY;19418019;ZARAGOZA (LÓPEZ DE MICAY - CAUCA);2023;10;11867;4348;6371;Martes;10/03/2023 07:30:00 PM;902
19;CAUCA;19809;TIMBIQUÍ;19809014;CHACON (TIMBIQUÍ - CAUCA);2023;10;4173;1126;2488;Miércoles;10/11/2023 07:30:00 PM;7
