id_depatamento,departamento,id_municipio,municipio,id_localidad,localidad,ano_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_de_demanda_maxima,fecha_de_demanda_maxima,promedio_diario_en_horas
94.0,guainia,94343.0,barrancominas,94343000.0,barrancominas_(barrancominas_-_guainia),2023.0,4.0,51123.0,12598.0,178.58,jueves,04/13/2023_06:15:00_pm,15.56
44.0,la_guajira,44847.0,uribia,44847012.0,nazareth_(uribia_-_la_guajira),2023.0,4.0,58390.0,10988.0,341.28,miercoles,04/19/2023_06:45:00_pm,12.13
47.0,magdalena,47189.0,cienaga,47189018.0,palmor_(cienaga_-_magdalena),2023.0,4.0,92907.0,32959.0,187.26,martes,04/25/2023_06:45:00_pm,22.47
50.0,meta,50325.0,mapiripan,50325000.0,mapiripan_(mapiripan_-_meta),2023.0,4.0,162955.0,61120.0,345.4,miercoles,04/19/2023_06:30:00_pm,23.56
52.0,narino,52250.0,el_charco,52250023.0,bazan_(el_charco_-_narino),2023.0,4.0,18414.0,7060.0,115.2,sabado,04/08/2023_06:30:00_pm,6.56
52.0,narino,52250.0,el_charco,52250003.0,bolivar_-_san_pedro_(el_charco_-_narino),2023.0,4.0,3370.0,2751.0,29.34,martes,04/04/2023_06:15:00_pm,4.53
52.0,narino,52250.0,el_charco,52250007.0,san_jose_del_tapaje_(el_charco_-_narino),2023.0,4.0,9928.0,3132.0,56.0,martes,04/04/2023_06:00:00_pm,7.36
52.0,narino,52520.0,francisco_pizarro,52520013.0,san_pedro_del_vino_(francisco_pizarro_-_narino),2023.0,4.0,3385.0,2170.0,24.8,viernes,04/21/2023_07:45:00_pm,6.0
52.0,narino,52390.0,la_tola,52390013.0,amarales_(la_tola_-_narino),2023.0,4.0,6624.0,2615.0,44.93,martes,04/18/2023_07:30:00_pm,7.01
52.0,narino,52390.0,la_tola,52390009.0,mulatos_(la_tola_-_narino),2023.0,4.0,5260.0,2804.0,39.01,lunes,04/17/2023_06:45:00_pm,7.03
52.0,narino,52427.0,magüi,52427901.0,alto_estero_(magüi_-_narino),2023.0,4.0,618.0,176.0,12.35,jueves,04/13/2023_07:45:00_pm,1.53
52.0,narino,52427.0,magüi,52427013.0,la_loma_(magüi_-_narino),2023.0,4.0,791.0,404.0,8.11,jueves,04/20/2023_06:30:00_pm,4.02
52.0,narino,52490.0,olaya_herrera,52490913.0,boca_de_prieta_(olaya_herrera_-_narino),2023.0,4.0,2820.0,744.0,16.94,martes,04/04/2023_06:15:00_pm,6.56
52.0,narino,52835.0,san_andres_de_tumaco,52835055.0,bocas_de_curay_(tumaco_-_narino),2023.0,4.0,5522.0,2177.0,55.2,sabado,04/01/2023_07:00:00_pm,4.3
52.0,narino,52696.0,santa_barbara_(iscuande),52696014.0,la_ensenada_(santa_barbara_(iscuande)_-_narino),2023.0,4.0,3299.0,5747.0,25.44,miercoles,04/05/2023_07:15:00_pm,5.54
52.0,narino,52696.0,santa_barbara_(iscuande),52696022.0,secadero_(santa_barbara_(iscuande)_-_narino),2023.0,4.0,2694.0,1758.0,15.24,martes,04/25/2023_07:00:00_pm,8.45
86.0,putumayo,86573.0,puerto_leguizamo,86573009.0,pinuna_negro_(puerto_leguizamo_-_putumayo),2023.0,4.0,3164.0,1859.0,25.6,sabado,04/22/2023_06:45:00_pm,5.56
86.0,putumayo,86573.0,puerto_leguizamo,86573000.0,puerto_leguizamo_(puerto_leguizamo_-_putumayo),2023.0,4.0,696773.0,247540.0,1741.17,lunes,04/03/2023_03:15:00_pm,23.25
76.0,valle_del_cauca,76109.0,buenaventura,76109069.0,papayal_1_(buenaventura_-_valle_del_cauca),2023.0,4.0,9219.0,246.0,43.49,lunes,04/10/2023_07:15:00_pm,8.29
76.0,valle_del_cauca,76109.0,buenaventura,76109105.0,pital_(buenaventura_-_valle_del_cauca),2023.0,4.0,1205.0,147.0,12.25,sabado,04/01/2023_06:00:00_pm,4.0
76.0,valle_del_cauca,76109.0,buenaventura,76109028.0,puerto_merizalde_(buenaventura_-_valle_del_cauca),2023.0,4.0,99985.0,35264.0,212.26,sabado,04/15/2023_07:30:00_pm,22.16
76.0,valle_del_cauca,76109.0,buenaventura,76109030.0,punta_soldado_(buenaventura_-_valle_del_cauca),2023.0,4.0,4269.0,1610.0,25.42,jueves,04/06/2023_08:00:00_pm,9.0
76.0,valle_del_cauca,76109.0,buenaventura,76109032.0,san_francisco_naya_(buenaventura_-_valle_del_cauca),2023.0,4.0,6410.0,2725.0,35.2,miercoles,04/05/2023_11:45:00_am,8.06
97.0,vaupes,97161.0,caruru,97161000.0,caruru_(caruru_-_vaupes),2023.0,4.0,16139.0,6413.0,92.66,sabado,04/15/2023_01:00:00_pm,7.53
97.0,vaupes,97001.0,mitu,97001000.0,mitu_(mitu_-_vaupes),2023.0,4.0,1337582.0,371098.0,2946.82,viernes,04/14/2023_12:15:00_pm,23.53
97.0,vaupes,97666.0,taraira,97666000.0,taraira_(taraira_-_vaupes),2023.0,4.0,32641.0,10279.0,131.03,miercoles,04/19/2023_06:45:00_pm,11.03
99.0,vichada,99773.0,cumaribo,99773000.0,cumaribo_(cumaribo_-_vichada),2023.0,4.0,314033.0,126900.0,686.84,jueves,04/13/2023_02:30:00_pm,23.49
99.0,vichada,99524.0,la_primavera,99524000.0,la_primavera_(la_primavera_-_vichada),2023.0,4.0,261782.0,104332.0,697.82,jueves,04/13/2023_06:30:00_pm,23.34
99.0,vichada,99001.0,puerto_carreno,99001000.0,puerto_carreno_(puerto_carreno_-_vichada),2023.0,4.0,2600678.0,810150.0,5179.68,miercoles,04/19/2023_02:15:00_pm,23.59
91.0,amazonas,91001.0,leticia,91001000.0,leticia_(leticia_-_amazonas),2023.0,3.0,3917986.0,1104048.0,7734.83,martes,03/21/2023_03:15:00_pm,24.0
91.0,amazonas,91540.0,puerto_narino,91540000.0,puerto_narino_(puerto_narino_-_amazonas),2023.0,3.0,118535.0,41866.0,238.83,miercoles,03/08/2023_07:15:00_pm,24.0
91.0,amazonas,91798.0,tarapaca_(anm),91798000.0,tarapaca_(tarapaca_(anm)_-_amazonas),2023.0,3.0,27972.0,12997.0,105.42,jueves,03/02/2023_07:00:00_pm,10.15
5.0,antioquia,5873.0,vigia_del_fuerte,5873002.0,vegaez_(vigia_del_fuerte_-_antioquia),2023.0,3.0,5317.0,1026.0,41.15,lunes,03/27/2023_07:30:00_pm,6.35
13.0,bolivar,13001.0,cartagena_de_indias,13001007.0,isla_fuerte_(cartagena_de_indias_-_bolivar),2023.0,3.0,62498.0,37175.0,190.64,domingo,03/19/2023_10:30:00_pm,13.34
13.0,bolivar,13001.0,cartagena_de_indias,13001037.0,isla_mucura_(cartagena_de_indias_-_bolivar),2023.0,3.0,6068.0,2414.0,18.75,jueves,03/16/2023_12:45:00_am,14.15
13.0,bolivar,13001.0,cartagena_de_indias,13001017.0,santa_cruz_del_islote_(cartagena_de_indias_-_bolivar),2023.0,3.0,5810.0,1960.0,17.76,domingo,03/05/2023_08:30:00_pm,13.45
18.0,caqueta,18150.0,cartagena_del_chaira,18150001.0,remolino_del_caguan_(cartagena_del_chaira_-_caqueta),2023.0,3.0,18036.0,6919.0,92.7,jueves,03/23/2023_07:30:00_pm,8.03
18.0,caqueta,18753.0,san_vicente_del_caguan,18753002.0,guacamayas_(san_vicente_del_caguan_-_caqueta),2023.0,3.0,14812.0,5782.0,40.46,viernes,03/24/2023_07:00:00_pm,17.19
18.0,caqueta,18753.0,san_vicente_del_caguan,18753009.0,puerto_betania_(san_vicente_del_caguan_-_caqueta),2023.0,3.0,5372.0,2251.0,47.4,sabado,03/25/2023_08:15:00_pm,5.21
19.0,cauca,19318.0,guapi,19318008.0,limones_(guapi_-_cauca),2023.0,3.0,8947.0,4328.0,45.84,martes,03/21/2023_04:45:00_pm,9.22
19.0,cauca,19318.0,guapi,19318013.0,san_antonio_de_guajui_(guapi_-_cauca),2023.0,3.0,11443.0,5932.0,56.76,martes,03/28/2023_06:45:00_pm,8.29
19.0,cauca,19418.0,lopez_de_micay,19418011.0,dos_quebradas_rio_naya_(lopez_de_micay_-_cauca),2023.0,3.0,4883.0,1670.0,28.29,sabado,03/11/2023_08:30:00_pm,7.27
19.0,cauca,19418.0,lopez_de_micay,19418038.0,isla_de_gallo_(lopez_de_micay_-_cauca),2023.0,3.0,4114.0,2027.0,29.82,viernes,03/31/2023_07:30:00_pm,6.01
19.0,cauca,19418.0,lopez_de_micay,19418012.0,san_antonio_de_chuare_(lopez_de_micay_-_cauca),2023.0,3.0,6528.0,2003.0,42.4,jueves,03/23/2023_07:45:00_pm,6.15
19.0,cauca,19809.0,timbiqui,19809014.0,chacon_(timbiqui_-_cauca),2023.0,3.0,4172.0,1189.0,26.34,jueves,03/23/2023_07:15:00_pm,6.23
19.0,cauca,19809.0,timbiqui,19809003.0,coteje_(timbiqui_-_cauca),2023.0,3.0,6017.0,4289.0,30.8,jueves,03/02/2023_07:00:00_pm,7.19
19.0,cauca,19809.0,timbiqui,19809026.0,los_brazos_(timbiqui_-_cauca),2023.0,3.0,3391.0,1561.0,41.33,viernes,03/10/2023_07:30:00_pm,3.19
19.0,cauca,19809.0,timbiqui,19809023.0,puerto_saija_(timbiqui_-_cauca),2023.0,3.0,5212.0,1884.0,177.41,jueves,03/30/2023_08:30:00_pm,1.25
19.0,cauca,19809.0,timbiqui,19809009.0,santa_rosa_de_saija_(timbiqui_-_cauca),2023.0,3.0,3811.0,1892.0,21.96,domingo,03/26/2023_07:00:00_pm,6.24
27.0,choco,27006.0,acandi,27006000.0,acandi_(acandi_-_choco),2023.0,3.0,707587.0,224618.0,1220.74,miercoles,03/22/2023_09:00:00_pm,23.39
27.0,choco,27006.0,acandi,27006007.0,san_francisco_(acandi_-_choco),2023.0,3.0,23175.0,8659.0,128.26,domingo,03/19/2023_07:15:00_pm,8.46
27.0,choco,27025.0,alto_baudo_(pie_de_pato),27025000.0,ciudad_baudo_-_pie_de_pato_(alto_baudo_-_choco),2023.0,3.0,52024.0,16650.0,119.15,sabado,03/04/2023_12:00:00_pm,23.55
27.0,choco,27075.0,bahia_solano_(mutis),27075002.0,el_valle_(bahia_solano_-_choco),2023.0,3.0,170570.0,66573.0,348.48,lunes,03/20/2023_07:15:00_pm,23.45
27.0,choco,27077.0,bajo_baudo_(pizarro),27077029.0,firme_de_usarga_(bajo_baudo_(pizarro)_-_choco),2023.0,3.0,1039.0,333.0,8.02,viernes,03/31/2023_10:45:00_pm,6.15
27.0,choco,27077.0,bajo_baudo_(pizarro),27077026.0,guineal_(bajo_baudo_(pizarro)_-_choco),2023.0,3.0,5926.0,2553.0,30.5,domingo,03/12/2023_12:15:00_pm,8.26
27.0,choco,27077.0,bajo_baudo_(pizarro),27077011.0,piliza_(bajo_baudo_(pizarro)_-_choco),2023.0,3.0,4166.0,1935.0,32.0,domingo,03/05/2023_07:00:00_pm,5.34
27.0,choco,27077.0,bajo_baudo_(pizarro),27077000.0,pizarro_(bajo_baudo_(pizarro)_-_choco),2023.0,3.0,213596.0,95092.0,478.37,miercoles,03/01/2023_07:30:00_pm,22.18
27.0,choco,27077.0,bajo_baudo_(pizarro),27077016.0,siviru_(bajo_baudo_-_choco),2023.0,3.0,7066.0,2655.0,43.56,viernes,03/17/2023_06:15:00_pm,7.55
27.0,choco,27077.0,bajo_baudo_(pizarro),27077916.0,terron_(bajo_baudo_-_choco),2023.0,3.0,2345.0,1137.0,32.74,sabado,03/04/2023_03:15:00_pm,3.48
27.0,choco,27099.0,bojaya_(bellavista),27099000.0,bellavista_(bojaya_(bellavista)_-_choco),2023.0,3.0,99574.0,31581.0,249.5,miercoles,03/01/2023_12:45:00_pm,16.43
27.0,choco,27099.0,bojaya_(bellavista),27099005.0,napipi_(bojaya_(bellavista)_-_choco),2023.0,3.0,12634.0,6282.0,67.2,miercoles,03/01/2023_07:30:00_pm,7.5
27.0,choco,27099.0,bojaya_(bellavista),27099030.0,piedra_candela_(bojaya_-_choco),2023.0,3.0,7454.0,3341.0,42.49,domingo,03/26/2023_11:15:00_pm,9.17
27.0,choco,27250.0,el_litoral_del_san_juan,27250002.0,cucurrupi_(el_litoral_del_san_juan_-_choco),2023.0,3.0,2161.0,715.0,17.47,martes,03/07/2023_06:45:00_pm,4.56
27.0,choco,27250.0,el_litoral_del_san_juan,27250000.0,santa_genoveva_de_docordo_(el_litoral_del_san_juan_-_choco),2023.0,3.0,85802.0,45692.0,224.66,sabado,03/18/2023_09:15:00_am,17.08
27.0,choco,27372.0,jurado,27372000.0,jurado_(jurado_-_choco),2023.0,3.0,178818.0,72656.0,323.36,martes,03/28/2023_07:15:00_pm,23.54
27.0,choco,27425.0,medio_atrato_(bete),27425000.0,bete_(medio_atrato_(bete)_-_choco),2023.0,3.0,8896.0,4537.0,68.0,martes,03/14/2023_07:30:00_pm,7.58
27.0,choco,27450.0,medio_san_juan,27450016.0,macedonia_(medio_san_juan_-_choco),2023.0,3.0,0.0,0.0,0.0,miercoles,03/01/2023_12:00:00_am,0.0
27.0,choco,27495.0,nuqui,27495912.0,comunidad_indigena_de_pangui_-_el_yucal_(nuqui_-_choco),2023.0,3.0,2891.0,697.0,11.41,viernes,03/10/2023_10:45:00_am,9.15
27.0,choco,27001.0,quibdo,27001029.0,tagachi_(quibdo_-_choco),2023.0,3.0,9585.0,3426.0,53.86,martes,03/07/2023_01:30:00_pm,8.12
27.0,choco,27615.0,riosucio,27615912.0,marcial_(riosucio_-_choco),2023.0,3.0,190.0,111.0,4.49,lunes,03/13/2023_03:15:00_pm,1.34
27.0,choco,27615.0,riosucio,27615930.0,penas_blancas_(riosucio_-_choco),2023.0,3.0,19.0,7.0,1.79,viernes,03/31/2023_08:15:00_pm,0.0
27.0,choco,27800.0,unguia,27800001.0,balboa_(unguia_-_choco),2023.0,3.0,21678.0,8654.0,80.81,domingo,03/19/2023_06:45:00_pm,11.03
27.0,choco,27800.0,unguia,27800005.0,titumate_(unguia_-_choco),2023.0,3.0,16786.0,4111.0,94.34,domingo,03/26/2023_08:45:00_pm,8.3
27.0,choco,27800.0,unguia,27800000.0,unguia_(unguia_-_choco),2023.0,3.0,417786.0,149595.0,834.77,jueves,03/02/2023_08:00:00_pm,22.13
94.0,guainia,94343.0,barrancominas,94343000.0,barrancominas_(barrancominas_-_guainia),2023.0,3.0,68624.0,18304.0,184.9,jueves,03/23/2023_06:15:00_pm,16.13
95.0,guaviare,95200.0,miraflores,95200000.0,miraflores_(miraflores_-_guaviare),2023.0,3.0,84855.0,29197.0,202.84,martes,03/14/2023_07:15:00_pm,18.12
44.0,la_guajira,44847.0,uribia,44847012.0,nazareth_(uribia_-_la_guajira),2023.0,3.0,61337.0,11434.0,331.78,jueves,03/23/2023_07:30:00_pm,10.08
47.0,magdalena,47189.0,cienaga,47189018.0,palmor_(cienaga_-_magdalena),2023.0,3.0,96521.0,33853.0,193.02,sabado,03/04/2023_06:45:00_pm,23.29
50.0,meta,50325.0,mapiripan,50325000.0,mapiripan_(mapiripan_-_meta),2023.0,3.0,179782.0,69028.0,349.8,miercoles,03/08/2023_06:30:00_pm,23.55
52.0,narino,52250.0,el_charco,52250023.0,bazan_(el_charco_-_narino),2023.0,3.0,23633.0,9050.0,105.6,martes,03/14/2023_07:15:00_pm,9.07
52.0,narino,52250.0,el_charco,52250003.0,bolivar_-_san_pedro_(el_charco_-_narino),2023.0,3.0,3945.0,2490.0,29.12,viernes,03/31/2023_05:15:00_pm,6.22
52.0,narino,52250.0,el_charco,52250007.0,san_jose_del_tapaje_(el_charco_-_narino),2023.0,3.0,12684.0,4642.0,64.0,lunes,03/06/2023_07:30:00_pm,9.46
52.0,narino,52520.0,francisco_pizarro,52520013.0,san_pedro_del_vino_(francisco_pizarro_-_narino),2023.0,3.0,0.0,0.0,3.0,jueves,03/09/2023_07:30:00_pm,0.0
52.0,narino,52390.0,la_tola,52390005.0,aguacatal_(la_tola_-_narino),2023.0,3.0,2213.0,733.0,10.86,viernes,03/10/2023_03:15:00_pm,8.45
52.0,narino,52390.0,la_tola,52390013.0,amarales_(la_tola_-_narino),2023.0,3.0,7359.0,2969.0,44.86,viernes,03/17/2023_07:45:00_pm,7.24
52.0,narino,52390.0,la_tola,52390009.0,mulatos_(la_tola_-_narino),2023.0,3.0,5455.0,3019.0,38.05,jueves,03/23/2023_06:45:00_pm,7.35
52.0,narino,52427.0,magüi,52427901.0,alto_estero_(magüi_-_narino),2023.0,3.0,496.0,167.0,23.83,sabado,03/04/2023_08:30:00_pm,1.22
52.0,narino,52427.0,magüi,52427913.0,la_isla_(magüi_-_narino),2023.0,3.0,963.0,479.0,11.05,sabado,03/18/2023_10:45:00_pm,5.15
52.0,narino,52427.0,magüi,52427013.0,la_loma_(magüi_-_narino),2023.0,3.0,775.0,351.0,15.46,lunes,03/20/2023_06:45:00_pm,3.33
52.0,narino,52427.0,magüi,52427915.0,las_lajas_(magüi_-_narino),2023.0,3.0,2767.0,868.0,24.29,jueves,03/02/2023_10:15:00_pm,7.09
52.0,narino,52490.0,olaya_herrera,52490913.0,boca_de_prieta_(olaya_herrera_-_narino),2023.0,3.0,2378.0,639.0,15.84,jueves,03/09/2023_07:15:00_pm,5.37
52.0,narino,52835.0,san_andres_de_tumaco,52835055.0,bocas_de_curay_(tumaco_-_narino),2023.0,3.0,7546.0,2970.0,57.6,sabado,03/25/2023_07:15:00_pm,5.53
52.0,narino,52696.0,santa_barbara_(iscuande),52696014.0,la_ensenada_(santa_barbara_(iscuande)_-_narino),2023.0,3.0,3237.0,5629.0,22.05,domingo,03/05/2023_06:30:00_pm,5.49
52.0,narino,52696.0,santa_barbara_(iscuande),52696022.0,secadero_(santa_barbara_(iscuande)_-_narino),2023.0,3.0,3097.0,1460.0,14.98,jueves,03/23/2023_07:15:00_pm,9.09
86.0,putumayo,86573.0,puerto_leguizamo,86573009.0,pinuna_negro_(puerto_leguizamo_-_putumayo),2023.0,3.0,3091.0,1766.0,25.6,sabado,03/11/2023_06:00:00_pm,5.28
86.0,putumayo,86573.0,puerto_leguizamo,86573000.0,puerto_leguizamo_(puerto_leguizamo_-_putumayo),2023.0,3.0,947979.0,302017.0,1945.33,jueves,03/23/2023_03:00:00_pm,23.25
76.0,valle_del_cauca,76109.0,buenaventura,76109069.0,papayal_1_(buenaventura_-_valle_del_cauca),2023.0,3.0,11427.0,350.0,61.82,lunes,03/13/2023_10:15:00_pm,10.07
76.0,valle_del_cauca,76109.0,buenaventura,76109105.0,pital_(buenaventura_-_valle_del_cauca),2023.0,3.0,2959.0,497.0,17.16,domingo,03/14/2023_08:15:00_pm,7.05
76.0,valle_del_cauca,76109.0,buenaventura,76109028.0,puerto_merizalde_(buenaventura_-_valle_del_cauca),2023.0,3.0,106362.0,36271.0,206.45,martes,03/21/2023_07:30:00_pm,23.47
76.0,valle_del_cauca,76109.0,buenaventura,76109030.0,punta_soldado_(buenaventura_-_valle_del_cauca),2023.0,3.0,4979.0,2103.0,24.9,lunes,03/13/2023_07:30:00_pm,12.01
76.0,valle_del_cauca,76109.0,buenaventura,76109032.0,san_francisco_naya_(buenaventura_-_valle_del_cauca),2023.0,3.0,6599.0,2840.0,32.22,martes,03/21/2023_07:30:00_pm,8.05
97.0,vaupes,97161.0,caruru,97161000.0,caruru_(caruru_-_vaupes),2023.0,3.0,26624.0,10338.0,89.06,miercoles,03/15/2023_07:00:00_pm,12.1
97.0,vaupes,97001.0,mitu,97001000.0,mitu_(mitu_-_vaupes),2023.0,3.0,1458176.0,399178.0,2924.56,viernes,03/24/2023_01:00:00_pm,23.59
97.0,vaupes,97666.0,taraira,97666000.0,taraira_(taraira_-_vaupes),2023.0,3.0,33885.0,10226.0,134.82,jueves,03/23/2023_12:30:00_pm,11.03
99.0,vichada,99773.0,cumaribo,99773000.0,cumaribo_(cumaribo_-_vichada),2023.0,3.0,347049.0,139018.0,668.36,viernes,03/24/2023_02:30:00_pm,23.52
99.0,vichada,99524.0,la_primavera,99524000.0,la_primavera_(la_primavera_-_vichada),2023.0,3.0,407790.0,162183.0,760.04,viernes,03/17/2023_06:30:00_pm,24.0
99.0,vichada,99001.0,puerto_carreno,99001000.0,puerto_carreno_(puerto_carreno_-_vichada),2023.0,3.0,2713999.0,848320.0,5011.6,jueves,03/23/2023_02:30:00_pm,23.58
91.0,amazonas,91001.0,leticia,91001000.0,leticia_(leticia_-_amazonas),2023.0,2.0,3393306.0,960122.0,7103.01,martes,02/14/2023_03:45:00_pm,24.0
91.0,amazonas,91540.0,puerto_narino,91540000.0,puerto_narino_(puerto_narino_-_amazonas),2023.0,2.0,104321.0,36516.0,222.64,sabado,02/18/2023_07:30:00_pm,24.0
91.0,amazonas,91798.0,tarapaca_(anm),91798000.0,tarapaca_(tarapaca_(anm)_-_amazonas),2023.0,2.0,24754.0,11145.0,101.1,sabado,02/11/2023_06:30:00_pm,10.17
5.0,antioquia,5873.0,vigia_del_fuerte,5873002.0,vegaez_(vigia_del_fuerte_-_antioquia),2023.0,2.0,4704.0,821.0,50.4,lunes,02/13/2023_02:30:00_pm,6.3
13.0,bolivar,13001.0,cartagena_de_indias,13001007.0,isla_fuerte_(cartagena_de_indias_-_bolivar),2023.0,2.0,46350.0,28186.0,182.16,viernes,02/17/2023_10:30:00_pm,10.2
13.0,bolivar,13001.0,cartagena_de_indias,13001037.0,isla_mucura_(cartagena_de_indias_-_bolivar),2023.0,2.0,5151.0,2024.0,18.37,viernes,02/10/2023_09:30:00_pm,13.13
13.0,bolivar,13001.0,cartagena_de_indias,13001017.0,santa_cruz_del_islote_(cartagena_de_indias_-_bolivar),2023.0,2.0,7764.0,2349.0,32.45,jueves,02/16/2023_07:45:00_pm,11.03
18.0,caqueta,18150.0,cartagena_del_chaira,18150001.0,remolino_del_caguan_(cartagena_del_chaira_-_caqueta),2023.0,2.0,18931.0,7358.0,96.27,sabado,02/04/2023_07:15:00_pm,9.05
18.0,caqueta,18150.0,cartagena_del_chaira,18150002.0,santa_fe_del_caguan_(cartagena_del_chaira_-_caqueta),2023.0,2.0,3129.0,1511.0,40.52,sabado,02/04/2023_07:00:00_pm,3.31
18.0,caqueta,18753.0,san_vicente_del_caguan,18753002.0,guacamayas_(san_vicente_del_caguan_-_caqueta),2023.0,2.0,14153.0,5633.0,46.15,domingo,02/12/2023_07:00:00_pm,17.41
18.0,caqueta,18753.0,san_vicente_del_caguan,18753015.0,guayabal_(san_vicente_del_caguan_-_caqueta),2023.0,2.0,4482.0,2181.0,44.54,domingo,02/12/2023_12:45:00_pm,4.41
50.0,meta,50325.0,mapiripan,50325000.0,mapiripan_(mapiripan_-_meta),2023.0,2.0,163943.0,62426.0,346.72,lunes,02/13/2023_06:45:00_pm,23.58
18.0,caqueta,18753.0,san_vicente_del_caguan,18753009.0,puerto_betania_(san_vicente_del_caguan_-_caqueta),2023.0,2.0,5518.0,2299.0,49.08,miercoles,02/15/2023_07:45:00_pm,5.45
19.0,cauca,19318.0,guapi,19318008.0,limones_(guapi_-_cauca),2023.0,2.0,7523.0,3597.0,40.18,domingo,02/26/2023_08:00:00_pm,8.56
19.0,cauca,19318.0,guapi,19318013.0,san_antonio_de_guajui_(guapi_-_cauca),2023.0,2.0,11032.0,5802.0,54.26,miercoles,02/01/2023_06:30:00_pm,9.05
19.0,cauca,19418.0,lopez_de_micay,19418011.0,dos_quebradas_rio_naya_(lopez_de_micay_-_cauca),2023.0,2.0,881.0,292.0,23.62,jueves,02/23/2023_07:30:00_pm,1.45
19.0,cauca,19418.0,lopez_de_micay,19418038.0,isla_de_gallo_(lopez_de_micay_-_cauca),2023.0,2.0,2894.0,1428.0,28.26,sabado,02/04/2023_07:00:00_pm,4.42
19.0,cauca,19418.0,lopez_de_micay,19418012.0,san_antonio_de_chuare_(lopez_de_micay_-_cauca),2023.0,2.0,5821.0,1768.0,44.61,sabado,02/11/2023_07:00:00_pm,5.54
0.0,cauca,19809.0,timbiqui,19809014.0,chacon_(timbiqui_-_cauca),2023.0,2.0,3457.0,909.0,25.76,lunes,02/06/2023_07:00:00_pm,5.57
19.0,cauca,19809.0,timbiqui,19809003.0,coteje_(timbiqui_-_cauca),2023.0,2.0,5534.0,3828.0,32.28,domingo,02/12/2023_07:30:00_pm,7.12
19.0,cauca,19809.0,timbiqui,19809026.0,los_brazos_(timbiqui_-_cauca),2023.0,2.0,8111.0,3623.0,43.51,domingo,02/26/2023_07:30:00_pm,8.4
19.0,cauca,19809.0,timbiqui,19809023.0,puerto_saija_(timbiqui_-_cauca),2023.0,2.0,0.0,0.0,0.0,miercoles,02/01/2023_12:00:00_am,0.0
19.0,cauca,19809.0,timbiqui,19809009.0,santa_rosa_de_saija_(timbiqui_-_cauca),2023.0,2.0,3110.0,1440.0,22.63,sabado,02/25/2023_07:45:00_pm,5.53
27.0,choco,27006.0,acandi,27006000.0,acandi_(acandi_-_choco),2023.0,2.0,606674.0,194174.0,1196.62,jueves,02/23/2023_09:30:00_pm,22.35
27.0,choco,27006.0,acandi,27006007.0,san_francisco_(acandi_-_choco),2023.0,2.0,15260.0,5670.0,111.02,sabado,02/04/2023_07:00:00_pm,6.0
27.0,choco,27025.0,alto_baudo_(pie_de_pato),27025000.0,ciudad_baudo_-_pie_de_pato_(alto_baudo_-_choco),2023.0,2.0,48164.0,15826.0,140.1,martes,07/02/2023_07:00:00_pm,23.19
27.0,choco,27075.0,bahia_solano_(mutis),27075002.0,el_valle_(bahia_solano_-_choco),2023.0,2.0,148952.0,57647.0,363.0,jueves,02/09/2023_07:15:00_pm,22.58
27.0,choco,27077.0,bajo_baudo_(pizarro),27077029.0,firme_de_usarga_(bajo_baudo_(pizarro)_-_choco),2023.0,2.0,986.0,279.0,8.02,jueves,02/02/2023_08:00:00_pm,6.23
27.0,choco,27077.0,bajo_baudo_(pizarro),27077026.0,guineal_(bajo_baudo_(pizarro)_-_choco),2023.0,2.0,5614.0,2507.0,38.16,sabado,02/04/2023_07:30:00_pm,7.58
27.0,choco,27077.0,bajo_baudo_(pizarro),27077011.0,piliza_(bajo_baudo_(pizarro)_-_choco),2023.0,2.0,3654.0,2233.0,32.0,miercoles,02/01/2023_07:15:00_pm,5.31
27.0,choco,27077.0,bajo_baudo_(pizarro),27077000.0,pizarro_(bajo_baudo_(pizarro)_-_choco),2023.0,2.0,185116.0,79700.0,512.69,martes,02/28/2023_08:15:00_pm,21.13
27.0,choco,27077.0,bajo_baudo_(pizarro),27077016.0,siviru_(bajo_baudo_-_choco),2023.0,2.0,6539.0,2563.0,39.68,domingo,02/15/2023_07:15:00_pm,8.27
27.0,choco,27077.0,bajo_baudo_(pizarro),27077916.0,terron_(bajo_baudo_-_choco),2023.0,2.0,4302.0,2008.0,63.36,sabado,02/18/2023_07:00:00_pm,8.0
27.0,choco,27099.0,bojaya_(bellavista),27099000.0,bellavista_(bojaya_(bellavista)_-_choco),2023.0,2.0,88854.0,26915.0,254.81,lunes,02/20/2023_07:15:00_pm,16.15
27.0,choco,27099.0,bojaya_(bellavista),27099005.0,napipi_(bojaya_(bellavista)_-_choco),2023.0,2.0,11318.0,5612.0,67.2,sabado,02/11/2023_07:15:00_pm,7.31
27.0,choco,27099.0,bojaya_(bellavista),27099030.0,piedra_candela_(bojaya_-_choco),2023.0,2.0,7573.0,3320.0,35.19,viernes,02/03/2023_05:45:00_pm,9.57
27.0,choco,27250.0,el_litoral_del_san_juan,27250002.0,cucurrupi_(el_litoral_del_san_juan_-_choco),2023.0,2.0,2032.0,663.0,17.86,lunes,02/13/2023_06:30:00_pm,5.07
27.0,choco,27250.0,el_litoral_del_san_juan,27250000.0,santa_genoveva_de_docordo_(el_litoral_del_san_juan_-_choco),2023.0,2.0,65461.0,37421.0,207.64,martes,02/28/2023_01:00:00_pm,20.3
